QueryMolecule,PromptType,Prediction,ExtractedRatings,GT_FISH,GT_COLD,GT_AMMONIA,GT_DECAYED,GT_STRENGTH,GT_PLEASANT,GT_FAMILIAR,FISH_error,FISH_predicted,FISH_actual,COLD_error,COLD_predicted,COLD_actual,AMMONIA/URINOUS_error,AMMONIA/URINOUS_predicted,AMMONIA/URINOUS_actual,DECAYED_error,DECAYED_predicted,DECAYED_actual,HOW STRONG IS THE SMELL?_error,HOW STRONG IS THE SMELL?_predicted,HOW STRONG IS THE SMELL?_actual,HOW PLEASANT IS THE SMELL?_error,HOW PLEASANT IS THE SMELL?_predicted,HOW PLEASANT IS THE SMELL?_actual,HOW FAMILIAR IS THE SMELL?_error,HOW FAMILIAR IS THE SMELL?_predicted,HOW FAMILIAR IS THE SMELL?_actual,mean_absolute_error,dimensions_evaluated,error
Piperidine,basic,"<scent_ratings>
{
    ""molecule"": ""Piperidine"",
    ""EDIBLE"": 20.0,
    ""BAKERY"": 15.0,
    ""SWEET"": 10.0,
    ""FRUIT"": 12.0,
    ""FISH"": 30.0,
    ""GARLIC"": 25.0,
    ""SPICES"": 35.0,
    ""COLD"": 28.0,
    ""SOUR"": 18.0,
    ""BURNT"": 20.0,
    ""ACID"": 22.0,
    ""WARM"": 30.0,
    ""MUSKY"": 40.0,
    ""SWEATY"": 25.0,
    ""AMMONIA/URINOUS"": 30.0,
    ""DECAYED"": 20.0,
    ""WOOD"": 15.0,
    ""GRASS"": 18.0,
    ""FLOWER"": 12.0,
    ""CHEMICAL"": 35.0,
    ""HOW STRONG IS THE SMELL?"": 50.0,
    ""HOW PLEASANT IS THE SMELL?"": 30.0,
    ""HOW FAMILIAR IS THE SMELL?"": 40.0
}
</scent_ratings>","{'molecule': 'Piperidine', 'EDIBLE': 20.0, 'BAKERY': 15.0, 'SWEET': 10.0, 'FRUIT': 12.0, 'FISH': 30.0, 'GARLIC': 25.0, 'SPICES': 35.0, 'COLD': 28.0, 'SOUR': 18.0, 'BURNT': 20.0, 'ACID': 22.0, 'WARM': 30.0, 'MUSKY': 40.0, 'SWEATY': 25.0, 'AMMONIA/URINOUS': 30.0, 'DECAYED': 20.0, 'WOOD': 15.0, 'GRASS': 18.0, 'FLOWER': 12.0, 'CHEMICAL': 35.0, 'HOW STRONG IS THE SMELL?': 50.0, 'HOW PLEASANT IS THE SMELL?': 30.0, 'HOW FAMILIAR IS THE SMELL?': 40.0}",22.0625,28.692307692307693,31.875,38.142857142857146,57.146067415730336,27.39325842696629,47.853932584269664,7.9375,30.0,22.0625,0.6923076923076934,28.0,28.692307692307693,1.875,30.0,31.875,18.142857142857146,20.0,38.142857142857146,7.146067415730336,50.0,57.146067415730336,2.606741573033709,30.0,27.39325842696629,7.853932584269664,40.0,47.853932584269664,6.607772344028364,7.0,
6-Methyl-5-hepten-2-one,basic,"<scent_ratings>
{
    ""molecule"": ""6-Methyl-5-hepten-2-one"",
    ""EDIBLE"": 30.0,
    ""BAKERY"": 25.0,
    ""SWEET"": 35.0,
    ""FRUIT"": 40.0,
    ""FISH"": 20.0,
    ""GARLIC"": 10.0,
    ""SPICES"": 25.0,
    ""COLD"": 30.0,
    ""SOUR"": 15.0,
    ""BURNT"": 5.0,
    ""ACID"": 20.0,
    ""WARM"": 35.0,
    ""MUSKY"": 15.0,
    ""SWEATY"": 10.0,
    ""AMMONIA/URINOUS"": 20.0,
    ""DECAYED"": 15.0,
    ""WOOD"": 25.0,
    ""GRASS"": 30.0,
    ""FLOWER"": 20.0,
    ""CHEMICAL"": 10.0,
    ""HOW STRONG IS THE SMELL?"": 50.0,
    ""HOW PLEASANT IS THE SMELL?"": 45.0,
    ""HOW FAMILIAR IS THE SMELL?"": 40.0
}
</scent_ratings>","{'molecule': '6-Methyl-5-hepten-2-one', 'EDIBLE': 30.0, 'BAKERY': 25.0, 'SWEET': 35.0, 'FRUIT': 40.0, 'FISH': 20.0, 'GARLIC': 10.0, 'SPICES': 25.0, 'COLD': 30.0, 'SOUR': 15.0, 'BURNT': 5.0, 'ACID': 20.0, 'WARM': 35.0, 'MUSKY': 15.0, 'SWEATY': 10.0, 'AMMONIA/URINOUS': 20.0, 'DECAYED': 15.0, 'WOOD': 25.0, 'GRASS': 30.0, 'FLOWER': 20.0, 'CHEMICAL': 10.0, 'HOW STRONG IS THE SMELL?': 50.0, 'HOW PLEASANT IS THE SMELL?': 45.0, 'HOW FAMILIAR IS THE SMELL?': 40.0}",25.0,39.27272727272727,23.0,18.55555555555556,51.34444444444444,50.22222222222222,43.87777777777778,5.0,20.0,25.0,9.272727272727273,30.0,39.27272727272727,3.0,20.0,23.0,3.5555555555555607,15.0,18.55555555555556,1.3444444444444414,50.0,51.34444444444444,5.222222222222221,45.0,50.22222222222222,3.87777777777778,40.0,43.87777777777778,4.467532467532468,7.0,
Methyl caprylate,basic,"<scent_ratings>
{
    ""molecule"": ""Methyl caprylate"",
    ""EDIBLE"": 60.0,
    ""BAKERY"": 55.0,
    ""SWEET"": 65.0,
    ""FRUIT"": 70.0,
    ""FISH"": 20.0,
    ""GARLIC"": 5.0,
    ""SPICES"": 30.0,
    ""COLD"": 25.0,
    ""SOUR"": 10.0,
    ""BURNT"": 5.0,
    ""ACID"": 15.0,
    ""WARM"": 50.0,
    ""MUSKY"": 20.0,
    ""SWEATY"": 10.0,
    ""AMMONIA/URINOUS"": 15.0,
    ""DECAYED"": 10.0,
    ""WOOD"": 25.0,
    ""GRASS"": 30.0,
    ""FLOWER"": 40.0,
    ""CHEMICAL"": 20.0,
    ""HOW STRONG IS THE SMELL?"": 50.0,
    ""HOW PLEASANT IS THE SMELL?"": 65.0,
    ""HOW FAMILIAR IS THE SMELL?"": 55.0
}
</scent_ratings>","{'molecule': 'Methyl caprylate', 'EDIBLE': 60.0, 'BAKERY': 55.0, 'SWEET': 65.0, 'FRUIT': 70.0, 'FISH': 20.0, 'GARLIC': 5.0, 'SPICES': 30.0, 'COLD': 25.0, 'SOUR': 10.0, 'BURNT': 5.0, 'ACID': 15.0, 'WARM': 50.0, 'MUSKY': 20.0, 'SWEATY': 10.0, 'AMMONIA/URINOUS': 15.0, 'DECAYED': 10.0, 'WOOD': 25.0, 'GRASS': 30.0, 'FLOWER': 40.0, 'CHEMICAL': 20.0, 'HOW STRONG IS THE SMELL?': 50.0, 'HOW PLEASANT IS THE SMELL?': 65.0, 'HOW FAMILIAR IS THE SMELL?': 55.0}",14.8,15.0,10.25,4.666666666666667,44.36470588235294,59.65882352941176,43.8235294117647,5.199999999999999,20.0,14.8,10.0,25.0,15.0,4.75,15.0,10.25,5.333333333333333,10.0,4.666666666666667,5.635294117647057,50.0,44.36470588235294,5.341176470588238,65.0,59.65882352941176,11.176470588235297,55.0,43.8235294117647,6.776610644257703,7.0,
2-octanone,basic,"<scent_ratings>
{
    ""molecule"": ""2-octanone"",
    ""EDIBLE"": 30.0,
    ""BAKERY"": 25.0,
    ""SWEET"": 35.0,
    ""FRUIT"": 40.0,
    ""FISH"": 20.0,
    ""GARLIC"": 10.0,
    ""SPICES"": 25.0,
    ""COLD"": 30.0,
    ""SOUR"": 15.0,
    ""BURNT"": 20.0,
    ""ACID"": 25.0,
    ""WARM"": 35.0,
    ""MUSKY"": 20.0,
    ""SWEATY"": 15.0,
    ""AMMONIA/URINOUS"": 25.0,
    ""DECAYED"": 20.0,
    ""WOOD"": 30.0,
    ""GRASS"": 25.0,
    ""FLOWER"": 20.0,
    ""CHEMICAL"": 15.0,
    ""HOW STRONG IS THE SMELL?"": 50.0,
    ""HOW PLEASANT IS THE SMELL?"": 45.0,
    ""HOW FAMILIAR IS THE SMELL?"": 40.0
}
</scent_ratings>","{'molecule': '2-octanone', 'EDIBLE': 30.0, 'BAKERY': 25.0, 'SWEET': 35.0, 'FRUIT': 40.0, 'FISH': 20.0, 'GARLIC': 10.0, 'SPICES': 25.0, 'COLD': 30.0, 'SOUR': 15.0, 'BURNT': 20.0, 'ACID': 25.0, 'WARM': 35.0, 'MUSKY': 20.0, 'SWEATY': 15.0, 'AMMONIA/URINOUS': 25.0, 'DECAYED': 20.0, 'WOOD': 30.0, 'GRASS': 25.0, 'FLOWER': 20.0, 'CHEMICAL': 15.0, 'HOW STRONG IS THE SMELL?': 50.0, 'HOW PLEASANT IS THE SMELL?': 45.0, 'HOW FAMILIAR IS THE SMELL?': 40.0}",15.333333333333334,24.0,17.692307692307693,19.83333333333333,50.44578313253012,52.43373493975904,46.566265060240966,4.666666666666666,20.0,15.333333333333334,6.0,30.0,24.0,7.307692307692307,25.0,17.692307692307693,0.1666666666666714,20.0,19.83333333333333,0.44578313253011714,50.0,50.44578313253012,7.4337349397590415,45.0,52.43373493975904,6.566265060240966,40.0,46.566265060240966,4.655258396222252,7.0,
Heptanoic Acid,basic,"<scent_ratings>
{
    ""molecule"": ""Heptanoic Acid"",
    ""EDIBLE"": 45.0,
    ""BAKERY"": 30.0,
    ""SWEET"": 25.0,
    ""FRUIT"": 35.0,
    ""FISH"": 20.0,
    ""GARLIC"": 15.0,
    ""SPICES"": 30.0,
    ""COLD"": 25.0,
    ""SOUR"": 40.0,
    ""BURNT"": 10.0,
    ""ACID"": 60.0,
    ""WARM"": 35.0,
    ""MUSKY"": 20.0,
    ""SWEATY"": 25.0,
    ""AMMONIA/URINOUS"": 30.0,
    ""DECAYED"": 20.0,
    ""WOOD"": 30.0,
    ""GRASS"": 25.0,
    ""FLOWER"": 15.0,
    ""CHEMICAL"": 20.0,
    ""HOW STRONG IS THE SMELL?"": 55.0,
    ""HOW PLEASANT IS THE SMELL?"": 40.0,
    ""HOW FAMILIAR IS THE SMELL?"": 50.0
}
</scent_ratings>","{'molecule': 'Heptanoic Acid', 'EDIBLE': 45.0, 'BAKERY': 30.0, 'SWEET': 25.0, 'FRUIT': 35.0, 'FISH': 20.0, 'GARLIC': 15.0, 'SPICES': 30.0, 'COLD': 25.0, 'SOUR': 40.0, 'BURNT': 10.0, 'ACID': 60.0, 'WARM': 35.0, 'MUSKY': 20.0, 'SWEATY': 25.0, 'AMMONIA/URINOUS': 30.0, 'DECAYED': 20.0, 'WOOD': 30.0, 'GRASS': 25.0, 'FLOWER': 15.0, 'CHEMICAL': 20.0, 'HOW STRONG IS THE SMELL?': 55.0, 'HOW PLEASANT IS THE SMELL?': 40.0, 'HOW FAMILIAR IS THE SMELL?': 50.0}",36.71428571428572,27.5,25.966666666666665,31.7,64.0576923076923,25.682692307692307,40.38461538461539,16.714285714285722,20.0,36.71428571428572,2.5,25.0,27.5,4.033333333333335,30.0,25.966666666666665,11.7,20.0,31.7,9.057692307692307,55.0,64.0576923076923,14.317307692307693,40.0,25.682692307692307,9.615384615384613,50.0,40.38461538461539,9.70542909471481,7.0,
hexanol,basic,"<scent_ratings>
{
    ""molecule"": ""hexanol"",
    ""EDIBLE"": 30,
    ""BAKERY"": 25,
    ""SWEET"": 20,
    ""FRUIT"": 35,
    ""FISH"": 23,
    ""GARLIC"": 15,
    ""SPICES"": 20,
    ""COLD"": 30,
    ""SOUR"": 18,
    ""BURNT"": 10,
    ""ACID"": 22,
    ""WARM"": 28,
    ""MUSKY"": 25,
    ""SWEATY"": 20,
    ""AMMONIA/URINOUS"": 27,
    ""DECAYED"": 20,
    ""WOOD"": 40,
    ""GRASS"": 45,
    ""FLOWER"": 15,
    ""CHEMICAL"": 20,
    ""HOW STRONG IS THE SMELL?"": 55,
    ""HOW PLEASANT IS THE SMELL?"": 45,
    ""HOW FAMILIAR IS THE SMELL?"": 50
}
</scent_ratings>","{'molecule': 'hexanol', 'EDIBLE': 30, 'BAKERY': 25, 'SWEET': 20, 'FRUIT': 35, 'FISH': 23, 'GARLIC': 15, 'SPICES': 20, 'COLD': 30, 'SOUR': 18, 'BURNT': 10, 'ACID': 22, 'WARM': 28, 'MUSKY': 25, 'SWEATY': 20, 'AMMONIA/URINOUS': 27, 'DECAYED': 20, 'WOOD': 40, 'GRASS': 45, 'FLOWER': 15, 'CHEMICAL': 20, 'HOW STRONG IS THE SMELL?': 55, 'HOW PLEASANT IS THE SMELL?': 45, 'HOW FAMILIAR IS THE SMELL?': 50}",8.0,20.3,23.818181818181817,32.22222222222222,48.16666666666666,54.91666666666666,52.72222222222222,15.0,23.0,8.0,9.7,30.0,20.3,3.1818181818181834,27.0,23.818181818181817,12.222222222222221,20.0,32.22222222222222,6.833333333333343,55.0,48.16666666666666,9.916666666666657,45.0,54.91666666666666,2.7222222222222214,50.0,52.72222222222222,8.51089466089466,7.0,
propyl sulfide,basic,"<scent_ratings>
{
    ""molecule"": ""propyl sulfide"",
    ""EDIBLE"": 30.0,
    ""BAKERY"": 25.0,
    ""SWEET"": 20.0,
    ""FRUIT"": 15.0,
    ""FISH"": 35.0,
    ""GARLIC"": 70.0,
    ""SPICES"": 40.0,
    ""COLD"": 20.0,
    ""SOUR"": 25.0,
    ""BURNT"": 15.0,
    ""ACID"": 30.0,
    ""WARM"": 35.0,
    ""MUSKY"": 25.0,
    ""SWEATY"": 20.0,
    ""AMMONIA/URINOUS"": 30.0,
    ""DECAYED"": 25.0,
    ""WOOD"": 20.0,
    ""GRASS"": 15.0,
    ""FLOWER"": 10.0,
    ""CHEMICAL"": 40.0,
    ""HOW STRONG IS THE SMELL?"": 60.0,
    ""HOW PLEASANT IS THE SMELL?"": 30.0,
    ""HOW FAMILIAR IS THE SMELL?"": 45.0
}
</scent_ratings>","{'molecule': 'propyl sulfide', 'EDIBLE': 30.0, 'BAKERY': 25.0, 'SWEET': 20.0, 'FRUIT': 15.0, 'FISH': 35.0, 'GARLIC': 70.0, 'SPICES': 40.0, 'COLD': 20.0, 'SOUR': 25.0, 'BURNT': 15.0, 'ACID': 30.0, 'WARM': 35.0, 'MUSKY': 25.0, 'SWEATY': 20.0, 'AMMONIA/URINOUS': 30.0, 'DECAYED': 25.0, 'WOOD': 20.0, 'GRASS': 15.0, 'FLOWER': 10.0, 'CHEMICAL': 40.0, 'HOW STRONG IS THE SMELL?': 60.0, 'HOW PLEASANT IS THE SMELL?': 30.0, 'HOW FAMILIAR IS THE SMELL?': 45.0}",34.8,20.33333333333333,23.6,30.07692307692308,24.081632653061224,43.53061224489796,30.6734693877551,0.20000000000000284,35.0,34.8,0.3333333333333286,20.0,20.33333333333333,6.399999999999999,30.0,23.6,5.07692307692308,25.0,30.07692307692308,35.91836734693878,60.0,24.081632653061224,13.53061224489796,30.0,43.53061224489796,14.326530612244898,45.0,30.6734693877551,10.826538087762577,7.0,
Ethyl stearate,basic,"<scent_ratings>
{
    ""molecule"": ""Ethyl stearate"",
    ""EDIBLE"": 30.0,
    ""BAKERY"": 25.0,
    ""SWEET"": 35.0,
    ""FRUIT"": 20.0,
    ""FISH"": 10.0,
    ""GARLIC"": 5.0,
    ""SPICES"": 15.0,
    ""COLD"": 20.0,
    ""SOUR"": 10.0,
    ""BURNT"": 5.0,
    ""ACID"": 15.0,
    ""WARM"": 30.0,
    ""MUSKY"": 20.0,
    ""SWEATY"": 5.0,
    ""AMMONIA/URINOUS"": 10.0,
    ""DECAYED"": 5.0,
    ""WOOD"": 25.0,
    ""GRASS"": 15.0,
    ""FLOWER"": 30.0,
    ""CHEMICAL"": 10.0,
    ""HOW STRONG IS THE SMELL?"": 40.0,
    ""HOW PLEASANT IS THE SMELL?"": 60.0,
    ""HOW FAMILIAR IS THE SMELL?"": 50.0
}
</scent_ratings>","{'molecule': 'Ethyl stearate', 'EDIBLE': 30.0, 'BAKERY': 25.0, 'SWEET': 35.0, 'FRUIT': 20.0, 'FISH': 10.0, 'GARLIC': 5.0, 'SPICES': 15.0, 'COLD': 20.0, 'SOUR': 10.0, 'BURNT': 5.0, 'ACID': 15.0, 'WARM': 30.0, 'MUSKY': 20.0, 'SWEATY': 5.0, 'AMMONIA/URINOUS': 10.0, 'DECAYED': 5.0, 'WOOD': 25.0, 'GRASS': 15.0, 'FLOWER': 30.0, 'CHEMICAL': 10.0, 'HOW STRONG IS THE SMELL?': 40.0, 'HOW PLEASANT IS THE SMELL?': 60.0, 'HOW FAMILIAR IS THE SMELL?': 50.0}",28.0,5.333333333333333,19.0,26.428571428571427,37.03125,44.953125,36.59375,18.0,10.0,28.0,14.666666666666668,20.0,5.333333333333333,9.0,10.0,19.0,21.428571428571427,5.0,26.428571428571427,2.96875,40.0,37.03125,15.046875,60.0,44.953125,13.40625,50.0,36.59375,13.502444727891158,7.0,
Octane,basic,"<scent_ratings>
{
    ""molecule"": ""Octane"",
    ""EDIBLE"": 15.0,
    ""BAKERY"": 10.0,
    ""SWEET"": 12.0,
    ""FRUIT"": 8.0,
    ""FISH"": 20.0,
    ""GARLIC"": 5.0,
    ""SPICES"": 10.0,
    ""COLD"": 30.0,
    ""SOUR"": 5.0,
    ""BURNT"": 15.0,
    ""ACID"": 10.0,
    ""WARM"": 25.0,
    ""MUSKY"": 20.0,
    ""SWEATY"": 10.0,
    ""AMMONIA/URINOUS"": 15.0,
    ""DECAYED"": 10.0,
    ""WOOD"": 30.0,
    ""GRASS"": 20.0,
    ""FLOWER"": 5.0,
    ""CHEMICAL"": 25.0,
    ""HOW STRONG IS THE SMELL?"": 50.0,
    ""HOW PLEASANT IS THE SMELL?"": 40.0,
    ""HOW FAMILIAR IS THE SMELL?"": 45.0
}
</scent_ratings>","{'molecule': 'Octane', 'EDIBLE': 15.0, 'BAKERY': 10.0, 'SWEET': 12.0, 'FRUIT': 8.0, 'FISH': 20.0, 'GARLIC': 5.0, 'SPICES': 10.0, 'COLD': 30.0, 'SOUR': 5.0, 'BURNT': 15.0, 'ACID': 10.0, 'WARM': 25.0, 'MUSKY': 20.0, 'SWEATY': 10.0, 'AMMONIA/URINOUS': 15.0, 'DECAYED': 10.0, 'WOOD': 30.0, 'GRASS': 20.0, 'FLOWER': 5.0, 'CHEMICAL': 25.0, 'HOW STRONG IS THE SMELL?': 50.0, 'HOW PLEASANT IS THE SMELL?': 40.0, 'HOW FAMILIAR IS THE SMELL?': 45.0}",1.0,24.15384615384616,21.5,30.6,48.85294117647059,51.05882352941177,41.80882352941177,19.0,20.0,1.0,5.84615384615384,30.0,24.15384615384616,6.5,15.0,21.5,20.6,10.0,30.6,1.147058823529413,50.0,48.85294117647059,11.058823529411768,40.0,51.05882352941177,3.191176470588232,45.0,41.80882352941177,9.620458952811893,7.0,
1-Octene,basic,"<scent_ratings>
{
    ""molecule"": ""1-Octene"",
    ""EDIBLE"": 20.0,
    ""BAKERY"": 15.0,
    ""SWEET"": 10.0,
    ""FRUIT"": 25.0,
    ""FISH"": 15.0,
    ""GARLIC"": 5.0,
    ""SPICES"": 10.0,
    ""COLD"": 30.0,
    ""SOUR"": 15.0,
    ""BURNT"": 10.0,
    ""ACID"": 20.0,
    ""WARM"": 25.0,
    ""MUSKY"": 15.0,
    ""SWEATY"": 10.0,
    ""AMMONIA/URINOUS"": 20.0,
    ""DECAYED"": 15.0,
    ""WOOD"": 20.0,
    ""GRASS"": 30.0,
    ""FLOWER"": 10.0,
    ""CHEMICAL"": 25.0,
    ""HOW STRONG IS THE SMELL?"": 50.0,
    ""HOW PLEASANT IS THE SMELL?"": 40.0,
    ""HOW FAMILIAR IS THE SMELL?"": 45.0
}
</scent_ratings>","{'molecule': '1-Octene', 'EDIBLE': 20.0, 'BAKERY': 15.0, 'SWEET': 10.0, 'FRUIT': 25.0, 'FISH': 15.0, 'GARLIC': 5.0, 'SPICES': 10.0, 'COLD': 30.0, 'SOUR': 15.0, 'BURNT': 10.0, 'ACID': 20.0, 'WARM': 25.0, 'MUSKY': 15.0, 'SWEATY': 10.0, 'AMMONIA/URINOUS': 20.0, 'DECAYED': 15.0, 'WOOD': 20.0, 'GRASS': 30.0, 'FLOWER': 10.0, 'CHEMICAL': 25.0, 'HOW STRONG IS THE SMELL?': 50.0, 'HOW PLEASANT IS THE SMELL?': 40.0, 'HOW FAMILIAR IS THE SMELL?': 45.0}",16.5,33.214285714285715,14.8,25.5,36.98648648648648,43.054054054054056,44.108108108108105,1.5,15.0,16.5,3.2142857142857153,30.0,33.214285714285715,5.199999999999999,20.0,14.8,10.5,15.0,25.5,13.013513513513523,50.0,36.98648648648648,3.054054054054056,40.0,43.054054054054056,0.8918918918918948,45.0,44.108108108108105,5.33910645339217,7.0,
heptanol,basic,"<scent_ratings>
{
    ""molecule"": ""heptanol"",
    ""EDIBLE"": 30.0,
    ""BAKERY"": 25.0,
    ""SWEET"": 35.0,
    ""FRUIT"": 40.0,
    ""FISH"": 20.0,
    ""GARLIC"": 10.0,
    ""SPICES"": 25.0,
    ""COLD"": 30.0,
    ""SOUR"": 15.0,
    ""BURNT"": 10.0,
    ""ACID"": 20.0,
    ""WARM"": 35.0,
    ""MUSKY"": 25.0,
    ""SWEATY"": 15.0,
    ""AMMONIA/URINOUS"": 20.0,
    ""DECAYED"": 15.0,
    ""WOOD"": 40.0,
    ""GRASS"": 30.0,
    ""FLOWER"": 25.0,
    ""CHEMICAL"": 15.0,
    ""HOW STRONG IS THE SMELL?"": 50.0,
    ""HOW PLEASANT IS THE SMELL?"": 55.0,
    ""HOW FAMILIAR IS THE SMELL?"": 50.0
}
</scent_ratings>","{'molecule': 'heptanol', 'EDIBLE': 30.0, 'BAKERY': 25.0, 'SWEET': 35.0, 'FRUIT': 40.0, 'FISH': 20.0, 'GARLIC': 10.0, 'SPICES': 25.0, 'COLD': 30.0, 'SOUR': 15.0, 'BURNT': 10.0, 'ACID': 20.0, 'WARM': 35.0, 'MUSKY': 25.0, 'SWEATY': 15.0, 'AMMONIA/URINOUS': 20.0, 'DECAYED': 15.0, 'WOOD': 40.0, 'GRASS': 30.0, 'FLOWER': 25.0, 'CHEMICAL': 15.0, 'HOW STRONG IS THE SMELL?': 50.0, 'HOW PLEASANT IS THE SMELL?': 55.0, 'HOW FAMILIAR IS THE SMELL?': 50.0}",7.333333333333333,22.310344827586206,27.84375,22.142857142857142,52.98843930635838,53.84393063583815,47.84971098265896,12.666666666666668,20.0,7.333333333333333,7.689655172413794,30.0,22.310344827586206,7.84375,20.0,27.84375,7.142857142857142,15.0,22.142857142857142,2.98843930635838,50.0,52.98843930635838,1.1560693641618514,55.0,53.84393063583815,2.150289017341038,50.0,47.84971098265896,5.948246667114125,7.0,
Hexyl octanoate,basic,"<scent_ratings>
{
    ""molecule"": ""Hexyl octanoate"",
    ""EDIBLE"": 30.0,
    ""BAKERY"": 25.0,
    ""SWEET"": 40.0,
    ""FRUIT"": 50.0,
    ""FISH"": 20.0,
    ""GARLIC"": 5.0,
    ""SPICES"": 15.0,
    ""COLD"": 30.0,
    ""SOUR"": 10.0,
    ""BURNT"": 5.0,
    ""ACID"": 20.0,
    ""WARM"": 35.0,
    ""MUSKY"": 15.0,
    ""SWEATY"": 10.0,
    ""AMMONIA/URINOUS"": 20.0,
    ""DECAYED"": 15.0,
    ""WOOD"": 25.0,
    ""GRASS"": 30.0,
    ""FLOWER"": 40.0,
    ""CHEMICAL"": 10.0,
    ""HOW STRONG IS THE SMELL?"": 50.0,
    ""HOW PLEASANT IS THE SMELL?"": 60.0,
    ""HOW FAMILIAR IS THE SMELL?"": 45.0
}
</scent_ratings>","{'molecule': 'Hexyl octanoate', 'EDIBLE': 30.0, 'BAKERY': 25.0, 'SWEET': 40.0, 'FRUIT': 50.0, 'FISH': 20.0, 'GARLIC': 5.0, 'SPICES': 15.0, 'COLD': 30.0, 'SOUR': 10.0, 'BURNT': 5.0, 'ACID': 20.0, 'WARM': 35.0, 'MUSKY': 15.0, 'SWEATY': 10.0, 'AMMONIA/URINOUS': 20.0, 'DECAYED': 15.0, 'WOOD': 25.0, 'GRASS': 30.0, 'FLOWER': 40.0, 'CHEMICAL': 10.0, 'HOW STRONG IS THE SMELL?': 50.0, 'HOW PLEASANT IS THE SMELL?': 60.0, 'HOW FAMILIAR IS THE SMELL?': 45.0}",30.0,34.0,16.666666666666668,2.6666666666666665,19.27272727272728,48.93939393939394,34.303030303030305,10.0,20.0,30.0,4.0,30.0,34.0,3.333333333333332,20.0,16.666666666666668,12.333333333333334,15.0,2.6666666666666665,30.72727272727272,50.0,19.27272727272728,11.060606060606062,60.0,48.93939393939394,10.696969696969695,45.0,34.303030303030305,11.735930735930733,7.0,
Methyl trans-2-nonenoate,basic,"<scent_ratings>
{
    ""molecule"": ""Methyl trans-2-nonenoate"",
    ""EDIBLE"": 30.0,
    ""BAKERY"": 25.0,
    ""SWEET"": 40.0,
    ""FRUIT"": 60.0,
    ""FISH"": 15.0,
    ""GARLIC"": 5.0,
    ""SPICES"": 20.0,
    ""COLD"": 30.0,
    ""SOUR"": 10.0,
    ""BURNT"": 5.0,
    ""ACID"": 20.0,
    ""WARM"": 35.0,
    ""MUSKY"": 10.0,
    ""SWEATY"": 5.0,
    ""AMMONIA/URINOUS"": 20.0,
    ""DECAYED"": 15.0,
    ""WOOD"": 25.0,
    ""GRASS"": 30.0,
    ""FLOWER"": 45.0,
    ""CHEMICAL"": 10.0,
    ""HOW STRONG IS THE SMELL?"": 50.0,
    ""HOW PLEASANT IS THE SMELL?"": 55.0,
    ""HOW FAMILIAR IS THE SMELL?"": 40.0
}
</scent_ratings>","{'molecule': 'Methyl trans-2-nonenoate', 'EDIBLE': 30.0, 'BAKERY': 25.0, 'SWEET': 40.0, 'FRUIT': 60.0, 'FISH': 15.0, 'GARLIC': 5.0, 'SPICES': 20.0, 'COLD': 30.0, 'SOUR': 10.0, 'BURNT': 5.0, 'ACID': 20.0, 'WARM': 35.0, 'MUSKY': 10.0, 'SWEATY': 5.0, 'AMMONIA/URINOUS': 20.0, 'DECAYED': 15.0, 'WOOD': 25.0, 'GRASS': 30.0, 'FLOWER': 45.0, 'CHEMICAL': 10.0, 'HOW STRONG IS THE SMELL?': 50.0, 'HOW PLEASANT IS THE SMELL?': 55.0, 'HOW FAMILIAR IS THE SMELL?': 40.0}",6.0,15.909090909090908,4.333333333333333,15.583333333333334,38.29166666666666,52.59722222222222,47.263888888888886,9.0,15.0,6.0,14.090909090909092,30.0,15.909090909090908,15.666666666666668,20.0,4.333333333333333,0.5833333333333339,15.0,15.583333333333334,11.708333333333343,50.0,38.29166666666666,2.4027777777777786,55.0,52.59722222222222,7.263888888888886,40.0,47.263888888888886,8.673701298701301,7.0,
Methyl 2-nonynoate,basic,"```json
{
    ""molecule"": ""Methyl 2-nonynoate"",
    ""EDIBLE"": 30.0,
    ""BAKERY"": 25.0,
    ""SWEET"": 40.0,
    ""FRUIT"": 35.0,
    ""FISH"": 20.0,
    ""GARLIC"": 10.0,
    ""SPICES"": 25.0,
    ""COLD"": 30.0,
    ""SOUR"": 15.0,
    ""BURNT"": 5.0,
    ""ACID"": 20.0,
    ""WARM"": 25.0,
    ""MUSKY"": 15.0,
    ""SWEATY"": 10.0,
    ""AMMONIA/URINOUS"": 20.0,
    ""DECAYED"": 15.0,
    ""WOOD"": 25.0,
    ""GRASS"": 20.0,
    ""FLOWER"": 30.0,
    ""CHEMICAL"": 15.0,
    ""HOW STRONG IS THE SMELL?"": 50.0,
    ""HOW PLEASANT IS THE SMELL?"": 45.0,
    ""HOW FAMILIAR IS THE SMELL?"": 40.0
}
```",PARSE_ERROR,9.0,22.75,20.1,17.3,63.19230769230769,61.74038461538461,58.61538461538461,,,,,,,,,,,,,,,,,,,,,,,,Could not parse prediction
